i0	i1	i2	i3	i4	i5	i6	s1	s2	s3	s4	s5	s6
Danielle_107.png	Mike_153.png	Annie_10.png	Abby_248.png	Katie_204.png	Lisa_205.png	Rebecca_116.png	1.0357	1.0528	1.0583	1.063	1.066	1.073
Ian_219.png	David_146.png	Brian_118.png	Chris_141.png	Joseph_169.png	Gary_199.png	Steve_249.png	1.0528	1.0755	1.0778	1.0913	1.0914	1.0957
Natalia_114.png	Melissa_203.png	Rachel_106.png	Nicolas_179.png	Danny_168.png	Joseph_106.png	Anthony_20.png	1.0654	1.0784	1.0843	1.0939	1.1004	1.1075
Ian_285.png	Leah_278.png	Zoe_225.png	Jo_191.png	Kim_106.png	Evan_189.png	Tina_184.png	1.0148	1.0198	1.064	1.0829	1.0854	1.0897
Danny_173.png	Cindy_104.png	Grace_200.png	Christina_15.png	Leah_278.png	Monica_169.png	Paula_118.png	0.9908	1.0015	1.0113	1.0185	1.0323	1.0369
Tyler_218.png	David_154.png	Joel_212.png	Mike_174.png	Nick_125.png	Jamie_230.png	Eric_34.png	0.9425	1.0018	1.0367	1.043	1.0584	1.0655
Rachel_234.png	Monica_158.png	Elizabeth_147.png	Nathan_171.png	Grace_209.png	Michelle_141.png	Eva_112.png	1.0174	1.0379	1.0554	1.0567	1.0677	1.0716
Thomas_212.png	Jonathan_210.png	Sue_168.png	Tyler_146.png	Nick_102.png	David_3.png	Olivia_312.png	1.0666	1.0872	1.1027	1.1244	1.1308	1.131
Ann_112.png	Kelly_23.png	Emily_102.png	James_104.png	Tyler_23.png	Julie_27.png	Tyler_17.png	1.0387	1.0734	1.0753	1.0866	1.0872	1.091
Emily_227.png	Rachel_2.png	Grace_119.png	Tina_154.png	Christina_127.png	Lisa_242.png	Angela_148.png	1.006	1.0253	1.0346	1.0549	1.0578	1.0961
Nancy_211.png	Jane_180.png	Joel_164.png	Sarah_100.png	Barbara_146.png	Helen_150.png	Evan_133.png	1.1657	1.1742	1.1775	1.182	1.1924	1.1935
Brian_17.png	Annie_10.png	Jason_11.png	Rachel_151.png	Sarah_105.png	Julie_16.png	Katie_195.png	0.9381	1.0187	1.0812	1.0832	1.104	1.1071
Paula_25.png	Stephanie_132.png	Rachel_188.png	Julie_111.png	Monica_212.png	Sofia_295.png	Barbara_148.png	1.0149	1.0615	1.0712	1.0847	1.0913	1.109
Eric_106.png	Erin_211.png	Greg_137.png	Natalia_105.png	Angela_127.png	Joseph_160.png	Jeff_176.png	1.0304	1.1077	1.1118	1.1186	1.1251	1.134
Jake_226.png	Jeff_110.png	Thomas_279.png	Joel_206.png	Tyler_293.png	Noah_488.png	Kyle_162.png	1.044	1.0629	1.0739	1.0922	1.1149	1.1215
David_139.png	Joseph_219.png	Erin_144.png	Jesse_227.png	Evan_202.png	Eric_192.png	Steve_109.png	1.1582	1.1833	1.1916	1.1958	1.1982	1.1991
Rick_188.png	Christine_186.png	Jim_17.png	Matthew_264.png	Jim_222.png	Anthony_16.png	Joseph_161.png	1.0537	1.2016	1.2042	1.2049	1.2055	1.2096
Zoe_217.png	Angela_167.png	Rachel_212.png	Tina_227.png	Rachel_146.png	Tina_154.png	Emily_133.png	1.0788	1.08	1.082	1.0861	1.0892	1.0973
Tony_183.png	Sue_156.png	Evan_228.png	Julie_10.png	Patrick_14.png	Marc_170.png	Steve_150.png	1.0401	1.0628	1.0911	1.0945	1.1048	1.106
Tina_26.png	Cindy_142.png	Helen_12.png	Nick_133.png	Grace_277.png	Lauren_122.png	Zoe_147.png	0.9323	0.9594	1.0118	1.0143	1.0175	1.0332
Nathan_126.png	Brian_18.png	Elizabeth_166.png	Natalia_20.png	Kevin_25.png	Erin_111.png	Natalia_120.png	1.0721	1.1049	1.1223	1.128	1.1295	1.1301
Victor_111.png	Lucas_162.png	Eric_10.png	Jonathan_12.png	Lucas_228.png	Noah_513.png	Sergio_189.png	1.1113	1.1268	1.1347	1.1496	1.155	1.157
Angela_125.png	Emma_298.png	Cindy_130.png	Kim_138.png	Tyler_141.png	Emily_205.png	Grace_285.png	0.982	1.0602	1.0614	1.0626	1.0874	1.094
Linda_25.png	Kevin_149.png	Jo_191.png	Jeff_203.png	Steven_200.png	Monica_1.png	Gabriel_29.png	0.9592	1.0245	1.0396	1.0498	1.0583	1.06
Brian_146.png	Cindy_104.png	Jason_151.png	Danny_106.png	Rick_218.png	Christina_133.png	Jason_28.png	1.0805	1.0848	1.0884	1.095	1.0958	1.1177
Tony_209.png	Mike_10.png	Eric_271.png	James_212.png	Patrick_185.png	Steven_133.png	Maggie_272.png	1.1145	1.1229	1.1302	1.1394	1.143	1.1444
Jake_195.png	Rachel_216.png	Mike_13.png	Jon_29.png	Ian_105.png	Stephen_212.png	Oliver_242.png	1.1299	1.144	1.1617	1.1637	1.1676	1.1739
Rachel_256.png	Rebecca_255.png	Sofia_268.png	Elena_20.png	Maggie_224.png	Lauren_1.png	Elizabeth_105.png	0.9645	1.0093	1.0355	1.072	1.0748	1.0755
Jamie_172.png	Jason_173.png	Emily_103.png	Rachel_118.png	Tyler_222.png	Jane_11.png	Steve_172.png	1.0561	1.0745	1.0759	1.0965	1.1113	1.1116
Eva_219.png	Samantha_196.png	Jo_168.png	Olivia_194.png	Samantha_189.png	Samantha_152.png	Helen_12.png	1.0374	1.041	1.051	1.0511	1.0564	1.0602
Angela_13.png	Natalia_116.png	Ann_106.png	Amanda_121.png	Barbara_161.png	Nancy_157.png	Jesse_1.png	0.9477	1.0483	1.0656	1.0788	1.0867	1.0891
Erin_201.png	Steven_182.png	Anna_160.png	Thomas_267.png	Melissa_151.png	Jeff_140.png	Anthony_123.png	1.0052	1.017	1.0419	1.0826	1.0829	1.0845
Amanda_115.png	Patricia_198.png	Vanessa_106.png	Jamie_189.png	Christine_152.png	Monica_106.png	Sue_29.png	1.0074	1.0575	1.0903	1.1089	1.1096	1.134
Rebecca_116.png	Lisa_205.png	Katie_158.png	Tina_239.png	Kate_28.png	Emily_211.png	Grace_1.png	0.9964	1.0068	1.0483	1.051	1.0527	1.0574
Nancy_250.png	Kyle_249.png	Cindy_112.png	Sarah_104.png	Sue_156.png	Brian_165.png	Jason_132.png	1.0554	1.0576	1.0866	1.0889	1.1026	1.1091
Sue_139.png	Kyle_25.png	Ian_229.png	Steve_263.png	Elizabeth_147.png	Patricia_189.png	Stephen_21.png	1.0981	1.1328	1.1346	1.1428	1.1455	1.1496
Lisa_131.png	Andrea_177.png	Michelle_111.png	Annie_10.png	Linda_198.png	Jane_108.png	Emily_106.png	0.9223	0.9981	1.0042	1.034	1.0362	1.0473
Kelly_131.png	Sergio_195.png	Joseph_116.png	Jacob_135.png	Mike_142.png	Brian_192.png	Sarah_156.png	0.9822	1.0153	1.0264	1.0865	1.0925	1.1257
Leah_283.png	Joel_171.png	Christina_143.png	Emily_226.png	Lauren_241.png	Eva_134.png	Sofia_295.png	1.0411	1.064	1.0676	1.0728	1.0833	1.0902
Abby_262.png	Vanessa_192.png	Christine_132.png	Grace_124.png	Paula_126.png	Rachel_151.png	Anna_146.png	0.9579	0.9991	1.0107	1.0274	1.0413	1.0418
Anthony_157.png	Jonathan_185.png	Vanessa_248.png	Victor_208.png	Chris_182.png	Victor_185.png	Steven_246.png	1.0492	1.0555	1.0649	1.0659	1.0705	1.0717
Kim_205.png	Christine_182.png	Patricia_190.png	Grace_23.png	Amanda_130.png	Annie_130.png	Linda_165.png	0.9582	0.9612	1.0626	1.0701	1.0765	1.0882
Danny_100.png	Jon_121.png	Sue_15.png	Lucas_101.png	Katie_172.png	Gabriel_246.png	Kyle_213.png	1.0177	1.0381	1.0517	1.0521	1.0713	1.0883
Jon_213.png	Marc_183.png	Dylan_195.png	Evan_30.png	James_243.png	Jason_123.png	Jesse_122.png	1.0606	1.0867	1.1164	1.1289	1.1309	1.144
Ian_143.png	Jon_200.png	Eva_185.png	Michelle_180.png	Kate_246.png	Christine_208.png	Jane_125.png	0.9802	1.0086	1.0351	1.0476	1.0525	1.0659
Rebecca_121.png	Andrea_155.png	Jeff_168.png	Grace_130.png	Emily_138.png	Samantha_150.png	Noah_322.png	0.9915	1.0481	1.0587	1.0729	1.0748	1.0759
Sue_168.png	Dylan_184.png	Brian_100.png	Steven_194.png	Victor_126.png	Thomas_212.png	Joel_171.png	1.0205	1.0669	1.0791	1.0872	1.0872	1.0918
Anna_18.png	Jesse_129.png	Nick_200.png	Noah_338.png	Oliver_118.png	James_183.png	Kim_218.png	1.0772	1.1066	1.1068	1.1299	1.1373	1.1378
Nick_251.png	Joel_198.png	Katie_229.png	Jesse_108.png	Steve_128.png	Jim_13.png	Jamie_117.png	1.0665	1.0744	1.1236	1.1321	1.1374	1.1452
Chris_168.png	Stephanie_129.png	Tina_165.png	Victor_173.png	Matthew_130.png	Dylan_204.png	Noah_219.png	1.0677	1.0901	1.0931	1.1092	1.1105	1.1165
Christina_129.png	Kate_11.png	Danielle_139.png	Linda_209.png	Leah_231.png	Rebecca_203.png	Leah_168.png	1.0728	1.0917	1.1105	1.1181	1.1216	1.1221
Aaron_212.png	Jeff_177.png	Angela_171.png	Abby_220.png	Joseph_190.png	Leah_231.png	Paula_197.png	1.0614	1.1172	1.1291	1.1399	1.1404	1.1427
Maggie_158.png	Joseph_160.png	Sergio_168.png	Leah_100.png	Jonathan_19.png	Katie_10.png	Anthony_123.png	0.9632	1.0351	1.0398	1.0731	1.0884	1.0905
Jane_126.png	Paula_114.png	Olivia_339.png	Angela_133.png	Melissa_166.png	Tony_172.png	Leah_236.png	1.0556	1.0719	1.0936	1.1032	1.1177	1.1247
Jamie_217.png	Ann_15.png	Danielle_161.png	Eva_134.png	Nancy_209.png	Andrea_165.png	Jeff_199.png	0.9651	1.0587	1.0594	1.0601	1.062	1.0696
Natalia_104.png	Julie_154.png	Olivia_32.png	Monica_198.png	Linda_281.png	Nancy_253.png	Rachel_138.png	0.9777	1.0314	1.0315	1.0324	1.0426	1.0534
Natalia_11.png	Melissa_118.png	Anthony_111.png	Rebecca_196.png	Sue_170.png	Olivia_339.png	Jon_205.png	1.0656	1.1121	1.1316	1.1341	1.143	1.1433
Leah_247.png	Kelly_26.png	Sarah_130.png	Andrea_194.png	Jackie_12.png	Emily_205.png	Nicolas_164.png	0.9561	1.0165	1.071	1.0851	1.0875	1.0913
Leah_231.png	Melissa_213.png	Stephanie_166.png	Andrea_165.png	Paula_125.png	Sarah_113.png	Cindy_136.png	0.9523	1.0772	1.0934	1.0975	1.1047	1.106
Danny_193.png	Chris_14.png	Victor_214.png	Kyle_221.png	Tony_247.png	Amanda_184.png	Anthony_157.png	1.0587	1.0783	1.0833	1.085	1.0957	1.0973
Danny_133.png	Andrea_105.png	Annie_135.png	Andrea_133.png	Nick_181.png	Tony_25.png	Natalia_177.png	1.0372	1.0559	1.0901	1.0944	1.1241	1.1254
Kate_163.png	Anna_19.png	Kelly_133.png	Barbara_187.png	Olivia_22.png	Emily_182.png	Elena_268.png	1.02	1.0255	1.0307	1.0471	1.0525	1.0548
Natalia_149.png	Jamie_198.png	Rachel_261.png	Jo_107.png	Stephanie_113.png	Kyle_104.png	Leah_217.png	0.9754	1.0019	1.0051	1.0512	1.0516	1.0571
Rachel_220.png	Erin_142.png	Anna_121.png	Erin_112.png	Abby_173.png	Lucas_259.png	Jamie_167.png	0.9116	1.0081	1.0167	1.0282	1.0351	1.0414
Kate_262.png	Abby_190.png	Patricia_150.png	Jonathan_211.png	Jo_28.png	Ann_118.png	Elena_248.png	1.0575	1.086	1.089	1.0927	1.0971	1.0989
Gary_135.png	Joey_21.png	Kate_248.png	Jake_202.png	Brian_155.png	Brandon_213.png	Joseph_169.png	1.0724	1.1031	1.1092	1.112	1.1189	1.1209
Tyler_212.png	Rebecca_28.png	Sofia_153.png	Rebecca_20.png	Mike_175.png	Leah_227.png	Angela_19.png	1.0878	1.0924	1.0935	1.0975	1.0982	1.1002
Jason_156.png	Mike_174.png	Jamie_230.png	Jake_168.png	Brandon_22.png	Joey_237.png	Greg_135.png	1.062	1.0753	1.0784	1.0837	1.1119	1.1204
Jo_103.png	Ivan_245.png	Patricia_206.png	Victor_211.png	Linda_223.png	Nicolas_103.png	David_3.png	0.9813	1.0206	1.0607	1.0739	1.1065	1.1119
Greg_135.png	Jim_181.png	Tyler_170.png	Jesse_1.png	Joseph_199.png	Nathan_220.png	Ivan_165.png	1.0303	1.0537	1.0815	1.0816	1.0932	1.094
Patrick_204.png	Jesse_105.png	Natalia_102.png	Victor_257.png	Paula_14.png	Aaron_157.png	Thomas_214.png	1.1227	1.1307	1.1364	1.147	1.153	1.1589
Tina_178.png	Danielle_103.png	Angela_157.png	Grace_174.png	Zoe_147.png	Maggie_318.png	Danielle_142.png	0.9793	1.0132	1.029	1.031	1.0352	1.0477
Danny_152.png	Maggie_120.png	Samantha_206.png	Abby_105.png	Steven_212.png	Anna_182.png	Sue_174.png	0.9805	0.9816	1.0864	1.1234	1.1354	1.1357
Sue_204.png	Nancy_255.png	Jane_206.png	Andrea_114.png	Helen_164.png	Rick_127.png	Nancy_25.png	0.9742	1.0014	1.0165	1.0693	1.0796	1.0806
Angela_136.png	Helen_183.png	Oliver_155.png	Kevin_128.png	Lucas_156.png	Barbara_135.png	Christina_121.png	0.9456	0.9987	1.0023	1.0266	1.0302	1.0423
Tina_151.png	Abby_266.png	Cindy_11.png	Steve_116.png	Monica_240.png	Natalia_15.png	Jo_110.png	1.0805	1.0856	1.1042	1.1083	1.1083	1.1114
Kelly_23.png	Annie_194.png	Ann_112.png	Emily_102.png	Tyler_23.png	Rachel_198.png	Monica_219.png	0.9385	1.0387	1.0429	1.0628	1.1003	1.1044
Jesse_186.png	Anthony_18.png	Jonathan_185.png	Jeff_156.png	Kevin_105.png	Jim_181.png	Greg_117.png	1.0215	1.0432	1.0482	1.0791	1.0844	1.0929
Eric_123.png	Jim_203.png	Tyler_109.png	Thomas_22.png	Jim_260.png	Jon_145.png	Sue_174.png	1.0256	1.074	1.0906	1.0926	1.0951	1.0955
Ian_192.png	David_116.png	Victor_173.png	Tyler_165.png	Kim_176.png	David_162.png	Jacob_323.png	1.0678	1.0776	1.0964	1.0994	1.1008	1.1039
Christine_20.png	Stephanie_168.png	Nick_25.png	Abby_13.png	Katie_158.png	Katie_1.png	Anna_14.png	0.8838	0.9869	0.9984	0.9986	1.0103	1.0333
Jesse_167.png	Jeff_116.png	Steve_112.png	Tony_287.png	Brandon_138.png	Tony_270.png	Sergio_139.png	1.0346	1.0505	1.0854	1.1011	1.1035	1.1129
Jamie_109.png	Chris_134.png	Oliver_107.png	Gary_153.png	Andrea_124.png	Patrick_238.png	Monica_256.png	1.0183	1.0639	1.0654	1.091	1.1377	1.1491
Helen_100.png	Kim_162.png	Samantha_232.png	Kim_228.png	Rachel_173.png	Maggie_257.png	Patricia_167.png	1.0075	1.0161	1.0236	1.0311	1.0314	1.0387
Angela_153.png	Tina_161.png	Sarah_103.png	Jackie_214.png	Zoe_220.png	Elizabeth_105.png	Rebecca_247.png	1.0024	1.023	1.0469	1.0542	1.0543	1.1061
Andrea_185.png	Stephanie_100.png	Dylan_333.png	Rick_17.png	Zoe_147.png	Jane_127.png	Stephanie_24.png	0.8968	0.9888	0.9925	1.0341	1.0355	1.0385
Ivan_141.png	Leah_227.png	Jon_154.png	Mike_10.png	Rick_106.png	Eric_271.png	Jonathan_221.png	1.0905	1.1017	1.1078	1.1095	1.1112	1.1177
Rebecca_245.png	Eva_179.png	Sue_164.png	Emily_160.png	Nicolas_27.png	Leah_206.png	Danielle_181.png	1.0164	1.0166	1.0624	1.0793	1.0864	1.0897
Cindy_128.png	Paula_116.png	Kelly_208.png	Abby_12.png	Elizabeth_166.png	Michelle_155.png	Michelle_178.png	1.0472	1.0483	1.0739	1.0826	1.0856	1.087
Jo_31.png	Katie_106.png	James_194.png	Victor_218.png	Evan_250.png	Lauren_196.png	Oliver_295.png	1.084	1.1205	1.1224	1.1244	1.1408	1.1428
Cindy_20.png	Grace_264.png	Abby_12.png	Grace_108.png	Leah_292.png	Jon_200.png	Maggie_318.png	0.8375	0.9762	1.0309	1.063	1.0643	1.0698
Olivia_385.png	Nancy_245.png	Joey_116.png	Stephanie_100.png	Stephen_240.png	Helen_128.png	Sofia_156.png	0.9248	1.0159	1.0216	1.0364	1.0395	1.0442
Jeff_152.png	Brandon_146.png	Noah_488.png	Zoe_19.png	Joey_184.png	Jim_129.png	Ian_287.png	1.1474	1.154	1.1593	1.161	1.1689	1.182
Tina_189.png	Melissa_12.png	Sofia_31.png	Kelly_10.png	Julie_154.png	Lisa_210.png	Emma_339.png	0.959	0.9632	0.9946	1.0398	1.045	1.0639
Stephanie_11.png	Olivia_130.png	Kate_114.png	Nicolas_27.png	Anna_197.png	Danielle_194.png	Monica_216.png	0.9701	1.0028	1.0466	1.0598	1.0797	1.082
Jo_166.png	Brian_214.png	Jake_202.png	Olivia_205.png	Lauren_10.png	Stephen_16.png	Brian_118.png	0.948	1.0073	1.013	1.0273	1.0415	1.0416
Emily_182.png	Danielle_182.png	Kate_163.png	Linda_281.png	Maggie_30.png	Patricia_128.png	Jo_13.png	1.0495	1.0525	1.0587	1.065	1.0671	1.0676
James_127.png	Aaron_199.png	Thomas_17.png	Patrick_144.png	Greg_143.png	Helen_24.png	Lisa_258.png	1.0954	1.0975	1.1223	1.1468	1.1503	1.1503
Jane_186.png	Kate_143.png	Kim_218.png	Christine_155.png	Andrea_114.png	Patricia_134.png	Anna_141.png	0.9443	0.9904	1.0079	1.0098	1.0201	1.0316
Julie_127.png	Noah_373.png	Monica_234.png	Leah_206.png	Nathan_192.png	Noah_234.png	Zoe_220.png	1.0029	1.0228	1.0325	1.0452	1.0457	1.0476
Kim_202.png	Lucas_107.png	Zoe_147.png	Steven_209.png	Rick_17.png	Steven_247.png	Gary_171.png	0.9078	0.9847	0.9973	1.0012	1.0017	1.0037
Paula_141.png	Nathan_245.png	Erin_126.png	Cindy_173.png	Katie_194.png	Ivan_181.png	Vanessa_201.png	0.9472	1.0008	1.007	1.0176	1.0363	1.0383
Nathan_132.png	Brandon_10.png	Jonathan_21.png	Anthony_110.png	Jonathan_149.png	Anthony_214.png	Joseph_157.png	1.0332	1.081	1.0942	1.1092	1.11	1.1126
Barbara_163.png	Lauren_234.png	Lisa_141.png	Rebecca_172.png	Ann_176.png	Joel_221.png	Christina_15.png	1.0163	1.0848	1.0967	1.0973	1.1035	1.105
Ann_106.png	Jesse_1.png	Lauren_27.png	Angela_13.png	Erin_191.png	Emily_115.png	Nicolas_222.png	1.0318	1.0338	1.0483	1.0795	1.0824	1.0913
Ivan_155.png	Nick_114.png	Kelly_16.png	Paula_209.png	Thomas_108.png	Marc_161.png	Nick_240.png	0.8716	1.0521	1.0698	1.0758	1.1019	1.1076
Stephen_124.png	Olivia_311.png	Kyle_216.png	Grace_170.png	Katie_158.png	Jane_141.png	Zoe_350.png	1.074	1.0756	1.0988	1.1104	1.1163	1.1195
Joey_121.png	Sergio_189.png	Sergio_145.png	Jonathan_30.png	Jon_100.png	Nathan_111.png	Nathan_104.png	0.988	1.0506	1.0894	1.1264	1.1305	1.1343
Paula_126.png	Christine_132.png	Abby_262.png	Rachel_151.png	Melissa_144.png	Olivia_13.png	Tyler_183.png	1.0176	1.0274	1.0319	1.0741	1.0808	1.0951
Jeff_177.png	Anthony_110.png	Oliver_188.png	Jake_304.png	Aaron_212.png	Danny_117.png	Abby_220.png	0.9826	1.039	1.0613	1.0614	1.078	1.0812
Angela_11.png	Aaron_127.png	Evan_192.png	Kim_200.png	Joseph_226.png	Kevin_160.png	Emily_152.png	0.933	0.9781	1.0167	1.0207	1.0216	1.0768
Christine_174.png	Sarah_149.png	Emily_106.png	Olivia_257.png	Lauren_172.png	Lauren_159.png	Annie_131.png	1.005	1.057	1.0837	1.0894	1.0909	1.1149
Elizabeth_147.png	Annie_186.png	Eva_134.png	Jo_18.png	Rachel_234.png	Olivia_282.png	Sue_215.png	1.0055	1.0228	1.0235	1.0379	1.0452	1.0711
Andrea_107.png	Jackie_219.png	Greg_201.png	Aaron_141.png	Christina_157.png	Danielle_122.png	Noah_400.png	1.0679	1.1063	1.1073	1.1367	1.1421	1.1435
Sue_116.png	Kim_208.png	Barbara_146.png	Jackie_219.png	Cindy_19.png	Jane_156.png	Christine_182.png	1.106	1.1183	1.1241	1.1409	1.1504	1.153
Marc_103.png	Brian_165.png	Kyle_187.png	Lucas_156.png	Kate_125.png	Nicolas_116.png	Gary_218.png	1.052	1.1018	1.1158	1.1228	1.1252	1.127
Nathan_111.png	Noah_323.png	Tony_287.png	Joey_121.png	Nick_253.png	Eric_191.png	Jesse_218.png	1.0873	1.096	1.1305	1.1324	1.1371	1.1445
Chris_135.png	Mike_193.png	Patrick_156.png	Danny_197.png	Marc_170.png	Thomas_288.png	Kelly_133.png	1.0185	1.0239	1.0792	1.0891	1.091	1.0985
Barbara_172.png	Grace_288.png	Nicolas_27.png	Elizabeth_191.png	Sofia_301.png	Emily_109.png	Olivia_130.png	1.0346	1.0515	1.0959	1.106	1.1064	1.1248
James_103.png	Kevin_100.png	Evan_177.png	Brian_165.png	Oliver_155.png	Tony_25.png	Rachel_17.png	1.0316	1.0671	1.0872	1.104	1.14	1.1408
Brian_186.png	Jason_201.png	James_223.png	Jeff_142.png	Kevin_156.png	Ivan_245.png	Nathan_243.png	1.0627	1.1113	1.1326	1.1328	1.1394	1.1562
Ian_141.png	Emma_11.png	Rachel_19.png	Jackie_150.png	Melissa_179.png	Melissa_122.png	Elizabeth_108.png	1.035	1.087	1.1087	1.1088	1.1199	1.1264
Tony_226.png	Jon_148.png	Joey_116.png	James_169.png	Dylan_232.png	Leah_286.png	Nancy_245.png	1.0481	1.0529	1.0596	1.0623	1.0646	1.0652
Sarah_238.png	Maggie_256.png	Jacob_341.png	Tony_107.png	Nick_15.png	Leah_128.png	Julie_165.png	1.0915	1.1192	1.1296	1.1341	1.1457	1.1474
Victor_118.png	Gabriel_200.png	Barbara_173.png	Nathan_119.png	Jake_116.png	Jonathan_221.png	Dylan_257.png	0.9685	1.0169	1.0524	1.0611	1.0673	1.0705
Jim_166.png	Patrick_249.png	Anthony_134.png	Greg_23.png	Aaron_141.png	Danny_168.png	Thomas_226.png	1.039	1.08	1.1003	1.1139	1.1194	1.1201
Michelle_104.png	Melissa_188.png	Danielle_103.png	Kim_222.png	Lauren_157.png	Cindy_136.png	Sofia_162.png	0.9279	1.0199	1.0256	1.0372	1.0554	1.0691
Olivia_238.png	Elena_115.png	Natalia_140.png	Christina_15.png	Danielle_201.png	Kelly_210.png	Cindy_184.png	0.9507	1.0257	1.0272	1.0298	1.032	1.0374
Paula_27.png	Danielle_201.png	Dylan_333.png	Annie_186.png	Natalia_27.png	Natalia_140.png	Andrea_185.png	0.9611	1.0355	1.0421	1.0446	1.0622	1.0622
Lisa_219.png	Lauren_150.png	Patricia_133.png	Jackie_273.png	Elena_158.png	Nicolas_135.png	Sue_26.png	1.0194	1.025	1.0278	1.0535	1.0619	1.0875
Brandon_255.png	Noah_298.png	Nicolas_180.png	Stephen_148.png	Chris_185.png	Sergio_154.png	Jeff_207.png	0.9591	1.0399	1.081	1.1005	1.1131	1.1208
Samantha_18.png	Zoe_10.png	Jake_309.png	Sue_211.png	Brandon_22.png	Sarah_174.png	Helen_29.png	1.0175	1.0309	1.0453	1.0876	1.0987	1.1017
Ivan_25.png	Jeff_134.png	Elizabeth_199.png	Erin_211.png	Mike_10.png	Dylan_243.png	Stephen_243.png	1.0006	1.0275	1.107	1.131	1.1327	1.1373
Natalia_192.png	Rebecca_246.png	Stephanie_103.png	Stephanie_165.png	Katie_124.png	Kate_116.png	Lauren_199.png	1.0344	1.0359	1.0483	1.0548	1.0659	1.0681
Evan_121.png	Mike_142.png	Vanessa_195.png	Jake_307.png	Sergio_12.png	James_165.png	Greg_109.png	1.1178	1.1362	1.1459	1.1616	1.1775	1.1799
Evan_11.png	Ian_123.png	Tyler_22.png	Nicolas_170.png	Ian_169.png	Joel_14.png	Melissa_198.png	0.9896	1.0139	1.0394	1.0515	1.0592	1.0675
Michelle_123.png	Annie_188.png	Vanessa_190.png	Tony_172.png	Victor_30.png	Olivia_28.png	Monica_158.png	1.0206	1.0562	1.0691	1.0764	1.1015	1.1088
Nathan_248.png	Ivan_208.png	Brian_182.png	David_201.png	Victor_116.png	Aaron_132.png	Gabriel_309.png	1.0742	1.1008	1.115	1.1151	1.1436	1.1442
Kyle_221.png	Jonathan_185.png	Jesse_110.png	Danny_193.png	Matthew_134.png	Jason_33.png	Anthony_157.png	1.0466	1.0707	1.0833	1.094	1.1016	1.1054
Patricia_128.png	Kate_125.png	Emily_182.png	Ann_171.png	Kim_138.png	Linda_185.png	Emily_234.png	1.0363	1.0671	1.0678	1.0686	1.0824	1.0863
Jacob_216.png	Angela_127.png	Ann_13.png	David_111.png	Patrick_14.png	Monica_117.png	Maggie_233.png	1.0246	1.0787	1.1076	1.1158	1.1264	1.1274
Jake_177.png	Matthew_143.png	Evan_189.png	Tony_270.png	Jonathan_202.png	Abby_152.png	Tony_214.png	1.0434	1.0523	1.0739	1.0754	1.0825	1.0873
Kelly_154.png	Rebecca_253.png	Emma_163.png	Sofia_153.png	Danielle_197.png	Noah_126.png	Anna_152.png	1.0249	1.0563	1.0614	1.0705	1.0866	1.0912
Lisa_154.png	Sarah_135.png	Nancy_222.png	Ann_189.png	Elena_286.png	Erin_188.png	Stephanie_103.png	1.0051	1.0108	1.0217	1.0447	1.0543	1.0589
Greg_137.png	Melissa_122.png	Olivia_328.png	Natalia_177.png	Ann_13.png	Kyle_168.png	Jason_135.png	1.0381	1.0592	1.0596	1.0799	1.086	1.0999
Annie_15.png	Andrea_125.png	Eric_271.png	Abby_12.png	James_212.png	Tina_156.png	Vanessa_113.png	1.0017	1.0256	1.0466	1.0581	1.0683	1.077
Dylan_11.png	Joey_251.png	James_212.png	Ivan_133.png	Erin_133.png	Samantha_244.png	Joel_190.png	0.9296	0.978	0.99	1.0087	1.0346	1.0557
Noah_238.png	Cindy_129.png	Jamie_176.png	Christine_146.png	Lisa_116.png	Rachel_135.png	Anna_109.png	1.0034	1.0076	1.0158	1.0456	1.0519	1.0522
Steven_250.png	Tony_225.png	Eric_242.png	Aaron_122.png	Nathan_236.png	Jacob_17.png	Brian_107.png	1.1288	1.1717	1.1817	1.1916	1.1925	1.1989
Linda_240.png	Angela_123.png	Gabriel_269.png	Vanessa_201.png	Lisa_256.png	Natalia_27.png	Angela_114.png	0.9515	0.9723	1.0018	1.0027	1.0067	1.0121
Christina_146.png	Lauren_101.png	Kim_222.png	Jesse_161.png	Tina_119.png	Sofia_124.png	Jim_272.png	1.0149	1.034	1.0344	1.0388	1.0424	1.0425
Angela_100.png	Annie_103.png	Emma_145.png	Kim_190.png	Jim_130.png	Leah_170.png	Danielle_188.png	0.8874	1.0344	1.063	1.0659	1.0694	1.0795
Steve_247.png	Eric_23.png	Ivan_237.png	Eric_257.png	Elena_210.png	Kim_22.png	Lucas_191.png	1.0554	1.0912	1.131	1.1381	1.145	1.1564
Annie_174.png	Jo_17.png	Olivia_344.png	Paula_215.png	Julie_102.png	Tina_158.png	Mike_195.png	0.9634	1.0074	1.0378	1.0398	1.0631	1.0779
Dylan_232.png	Matthew_143.png	James_121.png	Tony_226.png	Sofia_231.png	Brian_207.png	Joey_116.png	1.0112	1.0166	1.0623	1.0735	1.0813	1.0837
Samantha_152.png	Eva_219.png	Christine_180.png	Lisa_148.png	Jo_168.png	Kate_273.png	Abby_117.png	1.0564	1.0811	1.0818	1.0882	1.0885	1.0938
Lucas_119.png	Jacob_242.png	Gary_101.png	Jeff_102.png	Mike_119.png	Mike_234.png	Greg_151.png	1.0161	1.0633	1.0926	1.1039	1.1093	1.1132
